start_time,end_time,duration_hours
2019-10-14 00:00:00,2019-10-14 00:00:00,0.08333333333333333
2019-10-14 00:10:00,2019-10-14 00:10:00,0.08333333333333333
2019-10-14 00:20:00,2019-10-14 00:40:00,0.4166666666666667
2019-10-14 00:50:00,2019-10-14 01:00:00,0.25
2019-10-14 01:10:00,2019-10-14 01:10:00,0.08333333333333333
2019-10-14 01:20:00,2019-10-14 01:25:00,0.16666666666666666
2019-10-14 01:35:00,2019-10-14 19:00:00,17.5
2019-10-14 19:10:00,2019-10-15 06:10:00,11.083333333333334
2019-10-15 06:25:00,2019-10-16 03:05:00,20.75
2019-10-16 03:15:00,2019-10-17 12:15:00,33.083333333333336
2019-10-17 12:25:00,2019-10-17 12:25:00,0.08333333333333333
2019-10-17 12:35:00,2019-10-17 13:50:00,1.3333333333333333
2019-10-17 14:00:00,2019-10-17 16:00:00,2.0833333333333335
2019-10-17 16:15:00,2019-10-17 16:15:00,0.08333333333333333
2019-10-17 16:30:00,2019-10-17 17:00:00,0.5833333333333334
2019-10-17 17:15:00,2019-10-17 17:20:00,0.16666666666666666
2019-10-17 17:35:00,2019-10-17 18:00:00,0.5
2019-10-17 18:15:00,2019-10-17 18:30:00,0.3333333333333333
2019-10-17 18:40:00,2019-10-17 19:25:00,0.8333333333333334
2019-10-17 19:35:00,2019-10-17 19:40:00,0.16666666666666666
2019-10-17 19:50:00,2019-10-17 20:55:00,1.1666666666666667
2019-10-17 21:05:00,2019-10-17 21:15:00,0.25
2019-10-17 21:25:00,2019-10-17 22:35:00,1.25
2019-10-17 22:45:00,2019-10-17 23:15:00,0.5833333333333334
2019-10-17 23:30:00,2019-10-18 03:10:00,3.75
2019-10-18 03:20:00,2019-10-18 08:55:00,5.666666666666667
2019-10-18 09:10:00,2019-10-18 09:30:00,0.4166666666666667
2019-10-18 09:40:00,2019-10-18 09:45:00,0.16666666666666666
2019-10-18 10:00:00,2019-10-18 10:05:00,0.16666666666666666
2019-10-18 10:15:00,2019-10-18 10:15:00,0.08333333333333333
2019-10-18 10:25:00,2019-10-18 10:45:00,0.4166666666666667
2019-10-18 11:00:00,2019-10-18 11:00:00,0.08333333333333333
2019-10-18 11:45:00,2019-10-18 11:45:00,0.08333333333333333
2019-10-18 12:35:00,2019-10-18 12:50:00,0.3333333333333333
2019-10-18 13:05:00,2019-10-18 13:30:00,0.5
2019-10-18 13:40:00,2019-10-18 14:35:00,1.0
2019-10-18 14:45:00,2019-10-18 16:55:00,2.25
2019-10-18 17:10:00,2019-10-18 17:15:00,0.16666666666666666
2019-10-18 17:30:00,2019-10-18 17:30:00,0.08333333333333333
2019-10-18 17:40:00,2019-10-18 17:45:00,0.16666666666666666
2019-10-18 17:55:00,2019-10-18 18:30:00,0.6666666666666666
2019-10-18 18:40:00,2019-10-18 18:50:00,0.25
2019-10-18 19:00:00,2019-10-18 19:15:00,0.3333333333333333
2019-10-18 19:25:00,2019-10-18 20:45:00,1.4166666666666667
2019-10-18 20:55:00,2019-10-18 21:20:00,0.5
2019-10-18 21:30:00,2019-10-18 22:20:00,0.9166666666666666
2019-10-18 22:30:00,2019-10-18 23:20:00,0.9166666666666666
2019-10-18 23:30:00,2019-10-18 23:30:00,0.08333333333333333
2019-10-18 23:40:00,2019-10-19 01:45:00,2.1666666666666665
2019-10-19 01:55:00,2019-10-19 01:55:00,0.08333333333333333
2019-10-19 02:05:00,2019-10-19 02:30:00,0.5
2019-10-19 02:40:00,2019-10-19 03:10:00,0.5833333333333334
2019-10-19 03:25:00,2019-10-19 03:30:00,0.16666666666666666
2019-10-19 03:40:00,2019-10-19 03:40:00,0.08333333333333333
2019-10-19 03:50:00,2019-10-19 03:55:00,0.16666666666666666
2019-10-19 04:05:00,2019-10-19 04:05:00,0.08333333333333333
2019-10-19 04:15:00,2019-10-19 04:15:00,0.08333333333333333
2019-10-19 04:30:00,2019-10-19 04:35:00,0.16666666666666666
2019-10-19 04:45:00,2019-10-19 05:25:00,0.75
2019-10-19 05:40:00,2019-10-19 06:35:00,1.0
2019-10-19 06:45:00,2019-10-19 07:00:00,0.3333333333333333
2019-10-19 07:15:00,2019-10-19 08:45:00,1.5833333333333333
2019-10-19 09:10:00,2019-10-19 09:15:00,0.16666666666666666
2019-10-19 09:25:00,2019-10-19 14:45:00,5.416666666666667
2019-10-19 15:15:00,2019-10-19 15:20:00,0.16666666666666666
2019-10-19 15:30:00,2019-10-19 15:30:00,0.08333333333333333
2019-10-19 15:45:00,2019-10-19 17:50:00,2.1666666666666665
2019-10-19 18:00:00,2019-10-19 18:00:00,0.08333333333333333
2019-10-19 18:10:00,2019-10-19 18:40:00,0.5833333333333334
2019-10-19 18:50:00,2019-10-19 21:20:00,2.5833333333333335
2019-10-19 21:30:00,2019-10-20 05:05:00,7.666666666666667
2019-10-20 05:15:00,2019-10-20 06:35:00,1.4166666666666667
2019-10-20 06:45:00,2019-10-20 11:20:00,4.666666666666667
2019-10-20 11:30:00,2019-10-20 14:15:00,2.8333333333333335
2019-10-20 14:25:00,2019-10-20 15:40:00,1.3333333333333333
2019-10-20 15:50:00,2019-10-20 17:25:00,1.6666666666666667
2019-10-20 17:35:00,2019-10-20 18:40:00,1.1666666666666667
2019-10-20 18:50:00,2019-10-20 19:20:00,0.5833333333333334
2019-10-20 19:30:00,2019-10-20 19:40:00,0.25
2019-10-20 19:50:00,2019-10-20 19:50:00,0.08333333333333333
2019-10-20 20:00:00,2019-10-20 20:05:00,0.16666666666666666
2019-10-20 20:15:00,2019-10-20 20:15:00,0.08333333333333333
2019-10-20 20:25:00,2019-10-20 20:50:00,0.5
2019-10-20 21:00:00,2019-10-20 21:30:00,0.5833333333333334
2019-10-20 21:40:00,2019-10-20 21:40:00,0.08333333333333333
2019-10-20 21:50:00,2019-10-21 12:25:00,14.666666666666666
2019-10-21 12:35:00,2019-10-21 14:05:00,1.5833333333333333
2019-10-21 14:15:00,2019-10-21 19:35:00,5.416666666666667
2019-10-21 19:45:00,2019-10-21 23:55:00,4.25
2019-10-22 00:05:00,2019-10-22 03:30:00,3.5
2019-10-22 03:40:00,2019-10-22 04:35:00,1.0
2019-10-22 04:45:00,2019-10-22 11:30:00,6.833333333333333
2019-10-22 11:45:00,2019-10-22 12:15:00,0.5833333333333334
2019-10-22 12:25:00,2019-10-22 13:30:00,1.1666666666666667
2019-10-22 13:40:00,2019-10-23 01:10:00,11.583333333333334
2019-10-23 01:20:00,2019-10-23 10:40:00,9.416666666666666
2019-10-23 10:50:00,2019-10-24 06:50:00,20.083333333333332
2019-10-24 07:00:00,2019-10-24 07:10:00,0.25
2019-10-24 07:20:00,2019-10-24 07:30:00,0.25
2019-10-24 07:40:00,2019-10-24 09:05:00,1.5
2019-12-02 22:40:00,2019-12-05 14:10:00,63.583333333333336
2019-12-05 14:20:00,2019-12-06 18:35:00,28.333333333333332
2019-12-06 18:45:00,2019-12-07 12:00:00,17.333333333333332
2019-12-07 12:20:00,2019-12-11 22:20:00,106.08333333333333
2019-12-11 22:35:00,2019-12-13 09:25:00,34.916666666666664
2019-12-13 09:35:00,2019-12-14 02:55:00,17.416666666666668
2019-12-14 03:05:00,2019-12-20 11:30:00,152.5
2019-12-20 11:40:00,2019-12-20 12:10:00,0.5833333333333334
2019-12-20 12:20:00,2019-12-23 17:05:00,76.83333333333333
2019-12-23 19:15:00,2019-12-23 20:30:00,1.3333333333333333
2020-03-26 11:40:00,2020-03-26 11:45:00,0.16666666666666666
2020-03-26 21:20:00,2020-03-28 12:45:00,39.5
2020-03-28 12:55:00,2020-03-29 13:45:00,24.916666666666668
2020-03-29 13:55:00,2020-03-29 13:55:00,0.08333333333333333
2020-03-29 14:05:00,2020-03-29 14:05:00,0.08333333333333333
2020-03-29 14:15:00,2020-03-29 20:50:00,6.666666666666667
2020-03-29 21:00:00,2020-03-29 22:20:00,1.4166666666666667
2020-03-29 22:30:00,2020-03-30 03:40:00,5.25
2020-03-30 03:50:00,2020-03-30 04:10:00,0.4166666666666667
2020-03-30 04:20:00,2020-03-30 14:35:00,10.333333333333334
2020-03-30 14:45:00,2020-03-30 19:30:00,4.833333333333333
2020-03-30 19:40:00,2020-03-30 19:40:00,0.08333333333333333
2020-03-30 23:10:00,2020-03-30 23:20:00,0.25
2020-03-30 23:35:00,2020-03-30 23:35:00,0.08333333333333333
2020-03-30 23:55:00,2020-03-31 00:40:00,0.8333333333333334
2020-03-31 00:50:00,2020-03-31 02:35:00,1.8333333333333333
2020-03-31 02:45:00,2020-03-31 04:50:00,2.1666666666666665
2020-03-31 05:00:00,2020-03-31 05:40:00,0.75
2020-03-31 05:55:00,2020-03-31 14:05:00,8.25
2020-03-31 14:15:00,2020-03-31 15:35:00,1.4166666666666667
2020-03-31 15:45:00,2020-03-31 15:45:00,0.08333333333333333
2020-04-01 03:30:00,2020-04-01 04:00:00,0.5833333333333334
2020-04-01 04:10:00,2020-04-01 06:05:00,2.0
2020-04-01 06:15:00,2020-04-01 14:50:00,8.666666666666666
2020-04-02 01:50:00,2020-04-02 04:30:00,2.75
2020-04-02 04:40:00,2020-04-02 05:00:00,0.4166666666666667
2020-04-02 05:10:00,2020-04-02 05:45:00,0.6666666666666666
2020-04-02 05:55:00,2020-04-02 06:30:00,0.6666666666666666
2020-04-02 06:40:00,2020-04-02 06:45:00,0.16666666666666666
2020-04-02 06:55:00,2020-04-02 07:10:00,0.3333333333333333
2020-04-02 07:20:00,2020-04-02 07:35:00,0.3333333333333333
2020-04-02 07:45:00,2020-04-02 07:45:00,0.08333333333333333
2020-04-02 07:55:00,2020-04-02 07:55:00,0.08333333333333333
2020-04-02 08:05:00,2020-04-02 08:25:00,0.4166666666666667
2020-04-02 08:35:00,2020-04-02 09:40:00,1.1666666666666667
2020-04-02 09:50:00,2020-04-02 09:55:00,0.16666666666666666
2020-04-02 10:05:00,2020-04-02 11:25:00,1.4166666666666667
2020-04-02 11:35:00,2020-04-02 12:30:00,1.0
2020-04-02 12:40:00,2020-04-02 17:40:00,5.083333333333333
2020-04-03 02:10:00,2020-04-03 05:05:00,3.0
2020-04-03 05:15:00,2020-04-03 05:35:00,0.4166666666666667
2020-04-03 05:45:00,2020-04-03 06:15:00,0.5833333333333334
2020-04-03 06:25:00,2020-04-03 06:55:00,0.5833333333333334
2020-04-03 07:05:00,2020-04-03 07:40:00,0.6666666666666666
2020-04-03 07:50:00,2020-04-03 12:05:00,4.333333333333333
2020-04-03 12:15:00,2020-04-03 13:25:00,1.25
2020-04-03 13:35:00,2020-04-03 14:05:00,0.5833333333333334
2020-04-03 14:15:00,2020-04-03 14:50:00,0.6666666666666666
2020-04-03 15:00:00,2020-04-03 18:05:00,3.1666666666666665
2020-04-04 01:45:00,2020-04-04 14:30:00,12.833333333333334
2020-04-05 05:55:00,2020-04-05 06:40:00,0.8333333333333334
2020-04-05 06:50:00,2020-04-05 09:20:00,2.5833333333333335
2020-04-05 09:30:00,2020-04-05 09:45:00,0.3333333333333333
2020-04-05 09:55:00,2020-04-05 12:00:00,2.1666666666666665
2020-04-05 12:10:00,2020-04-05 12:50:00,0.75
2020-04-06 07:35:00,2020-04-06 07:35:00,0.08333333333333333
2020-04-06 07:45:00,2020-04-06 08:30:00,0.8333333333333334
2020-04-09 07:30:00,2020-04-09 12:15:00,4.833333333333333
2020-04-21 08:20:00,2020-04-21 12:35:00,4.333333333333333
2020-04-26 08:00:00,2020-04-26 08:05:00,0.16666666666666666
2020-04-26 08:45:00,2020-04-26 13:00:00,4.333333333333333
2020-04-27 03:30:00,2020-04-27 04:00:00,0.5833333333333334
2020-04-27 04:25:00,2020-04-27 11:30:00,7.166666666666667
2020-04-27 20:40:00,2020-04-27 21:15:00,0.6666666666666666
2020-04-28 02:00:00,2020-04-28 09:55:00,8.0
